Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
1.44543977074592e+003	(-3.09945378182075e+000dB,1.34410702571784e+002°)
1.47910838816820e+003	(-3.20263213600111e+000dB,1.33751215472286e+002°)
1.51356124843620e+003	(-3.30810856015704e+000dB,1.33092380513600e+002°)
1.54881661891247e+003	(-3.41587726743129e+000dB,1.32434544593097e+002°)
1.58489319246110e+003	(-3.52593007372195e+000dB,1.31778051961381e+002°)
1.62181009735892e+003	(-3.63825643203552e+000dB,1.31123243330142e+002°)
1.65958690743755e+003	(-3.75284347648616e+000dB,1.30470455002533e+002°)
1.69824365246173e+003	(-3.86967607555349e+000dB,1.29820018031361e+002°)
1.73780082874936e+003	(-3.98873689413500e+000dB,1.29172257410081e+002°)
1.77827941003891e+003	(-4.11000646385941e+000dB,1.28527491301205e+002°)
1.81970085860997e+003	(-4.23346326106518e+000dB,1.27886030306305e+002°)
1.86208713666286e+003	(-4.35908379179528e+000dB,1.27248176781327e+002°)
1.90546071796323e+003	(-4.48684268311442e+000dB,1.26614224200454e+002°)
1.94984459975803e+003	(-4.61671278002065e+000dB,1.25984456571231e+002°)
1.99526231496887e+003	(-4.74866524719701e+000dB,1.25359147903128e+002°)
2.04173794466952e+003	(-4.88266967483397e+000dB,1.24738561731213e+002°)
2.08929613085403e+003	(-5.01869418774607e+000dB,1.24122950696038e+002°)
2.13796208950222e+003	(-5.15670555700967e+000dB,1.23512556180354e+002°)
2.18776162394954e+003	(-5.29666931335903e+000dB,1.22907608002744e+002°)
2.23872113856832e+003	(-5.43854986159768e+000dB,1.22308324167793e+002°)
2.29086765276776e+003	(-5.58231059530806e+000dB,1.21714910671971e+002°)
2.34422881531991e+003	(-5.72791401117517e+000dB,1.21127561363964e+002°)
2.39883291901947e+003	(-5.87532182227834e+000dB,1.20546457857836e+002°)
2.45470891568501e+003	(-6.02449506974813e+000dB,1.19971769497043e+002°)
2.51188643150956e+003	(-6.17539423223211e+000dB,1.19403653367037e+002°)
2.57039578276885e+003	(-6.32797933266293e+000dB,1.18842254353931e+002°)
2.63026799189536e+003	(-6.48221004187357e+000dB,1.18287705246507e+002°)
2.69153480392690e+003	(-6.63804577865736e+000dB,1.17740126878640e+002°)
2.75422870333815e+003	(-6.79544580592354e+000dB,1.17199628309137e+002°)
2.81838293126443e+003	(-6.95436932265171e+000dB,1.16666307035856e+002°)
2.88403150312659e+003	(-7.11477555140027e+000dB,1.16140249240959e+002°)
2.95120922666636e+003	(-7.27662382117412e+000dB,1.15621530064106e+002°)
3.01995172040199e+003	(-7.43987364550478e+000dB,1.15110213900445e+002°)
3.09029543251357e+003	(-7.60448479564169e+000dB,1.14606354720284e+002°)
3.16227766016836e+003	(-7.77041736879623e+000dB,1.14109996407408e+002°)
3.23593656929626e+003	(-7.93763185141954e+000dB,1.13621173113104e+002°)
3.31131121482589e+003	(-8.10608917753157e+000dB,1.13139909623068e+002°)
3.38844156139200e+003	(-8.27575078215193e+000dB,1.12666221734503e+002°)
3.46736850452529e+003	(-8.44657864991258e+000dB,1.12200116640855e+002°)
3.54813389233573e+003	(-8.61853535895843e+000dB,1.11741593321804e+002°)
3.63078054770099e+003	(-8.79158412026504e+000dB,1.11290642936258e+002°)
3.71535229097170e+003	(-8.96568881252175e+000dB,1.10847249216302e+002°)
3.80189396320558e+003	(-9.14081401274507e+000dB,1.10411388860191e+002°)
3.89045144994278e+003	(-9.31692502280066e+000dB,1.09983031922658e+002°)
3.98107170553494e+003	(-9.49398789202252e+000dB,1.09562142200966e+002°)
4.07380277804110e+003	(-9.67196943612607e+000dB,1.09148677615316e+002°)
4.16869383470332e+003	(-9.85083725261743e+000dB,1.08742590582344e+002°)
4.26579518801589e+003	(-1.00305597329043e+001dB,1.08343828380642e+002°)
4.36515832240162e+003	(-1.02111060713154e+001dB,1.07952333507325e+002°)
4.46683592150960e+003	(-1.03924462712348e+001dB,1.07568044024868e+002°)
4.57088189614871e+003	(-1.05745511485556e+001dB,1.07190893897508e+002°)
4.67735141287194e+003	(-1.07573923326542e+001dB,1.06820813316671e+002°)
4.78630092322634e+003	(-1.09409422650811e+001dB,1.06457729014976e+002°)
4.89778819368442e+003	(-1.11251741961603e+001dB,1.06101564568476e+002°)
5.01187233627268e+003	(-1.13100621796809e+001dB,1.05752240686901e+002°)
5.12861383991361e+003	(-1.14955810658586e+001dB,1.05409675491739e+002°)
5.24807460249768e+003	(-1.16817064927385e+001dB,1.05073784782091e+002°)
5.37031796370248e+003	(-1.18684148761996e+001dB,1.04744482288287e+002°)
5.49540873857620e+003	(-1.20556833987161e+001dB,1.04421679913330e+002°)
5.62341325190344e+003	(-1.22434899970210e+001dB,1.04105287962288e+002°)
5.75439937337152e+003	(-1.24318133488086e+001dB,1.03795215359783e+002°)
5.88843655355584e+003	(-1.26206328586054e+001dB,1.03491369855811e+002°)
6.02559586074353e+003	(-1.28099286429296e+001dB,1.03193658220124e+002°)
6.16595001861477e+003	(-1.29996815148504e+001dB,1.02901986425448e+002°)
6.30957344480188e+003	(-1.31898729680530e+001dB,1.02616259819860e+002°)
6.45654229034650e+003	(-1.33804851605041e+001dB,1.02336383288627e+002°)
6.60693448007590e+003	(-1.35715008978073e+001dB,1.02062261405865e+002°)
6.76082975391976e+003	(-1.37629036163305e+001dB,1.01793798576362e+002°)
6.91830970918931e+003	(-1.39546773661781e+001dB,1.01530899167946e+002°)
7.07945784384132e+003	(-1.41468067940787e+001dB,1.01273467634746e+002°)
7.24435960074984e+003	(-1.43392771262475e+001dB,1.01021408631737e+002°)
7.41310241300911e+003	(-1.45320741512803e+001dB,1.00774627120950e+002°)
7.58577575029177e+003	(-1.47251842031297e+001dB,1.00533028469692e+002°)
7.76247116628685e+003	(-1.49185941442074e+001dB,1.00296518541186e+002°)
7.94328234724275e+003	(-1.51122913486531e+001dB,1.00065003777965e+002°)
8.12830516164092e+003	(-1.53062636858058e+001dB,9.98383912783913e+001°)
8.31763771102664e+003	(-1.55004995039077e+001dB,9.96165888666630e+001°)
8.51138038202369e+003	(-1.56949876140681e+001dB,9.93995051566313e+001°)
8.70963589956073e+003	(-1.58897172745120e+001dB,9.91870496097782e+001°)
8.91250938133738e+003	(-1.60846781751311e+001dB,9.89791325876722e+001°)
9.12010839355902e+003	(-1.62798604223567e+001dB,9.87756653992158e+001°)
9.33254300796983e+003	(-1.64752545243662e+001dB,9.85765603429883e+001°)
9.54992586021428e+003	(-1.66708513766371e+001dB,9.83817307449744e+001°)
9.77237220955802e+003	(-1.68666422478554e+001dB,9.81910909919580e+001°)
1.00000000000000e+004	(-1.70626187661865e+001dB,9.80045565608505e+001°)
Step Information: Run=5  (Run: 5/10)
1.00000000000000e+001	(-3.57249565258339e-004dB,1.79627653028405e+002°)
1.02329299228075e+001	(-3.65890855082526e-004dB,1.79618980205941e+002°)
1.04712854805090e+001	(-3.74939377926550e-004dB,1.79610105385561e+002°)
1.07151930523761e+001	(-3.84414324300843e-004dB,1.79601023863421e+002°)
1.09647819614319e+001	(-3.94335788992328e-004dB,1.79591730826203e+002°)
1.12201845430196e+001	(-4.04724813612143e-004dB,1.79582221348572e+002°)
1.14815362149688e+001	(-4.15603431241407e-004dB,1.79572490390572e+002°)
1.17489755493953e+001	(-4.26994713118304e-004dB,1.79562532794967e+002°)
1.20226443461741e+001	(-4.38922817546948e-004dB,1.79552343284515e+002°)
1.23026877081238e+001	(-4.51413041104434e-004dB,1.79541916459179e+002°)
1.25892541179417e+001	(-4.64491872264855e-004dB,1.79531246793283e+002°)
1.28824955169313e+001	(-4.78187047526343e-004dB,1.79520328632588e+002°)
1.31825673855641e+001	(-4.92527610233287e-004dB,1.79509156191313e+002°)
1.34896288259165e+001	(-5.07543972082387e-004dB,1.79497723549081e+002°)
1.38038426460288e+001	(-5.23267977612783e-004dB,1.79486024647796e+002°)
1.41253754462275e+001	(-5.39732971676681e-004dB,1.79474053288447e+002°)
1.44543977074593e+001	(-5.56973870100100e-004dB,1.79461803127844e+002°)
1.47910838816821e+001	(-5.75027233675876e-004dB,1.79449267675268e+002°)
1.51356124843621e+001	(-5.93931345629167e-004dB,1.79436440289058e+002°)
1.54881661891248e+001	(-6.13726292735277e-004dB,1.79423314173108e+002°)
1.58489319246111e+001	(-6.34454050256162e-004dB,1.79409882373289e+002°)
1.62181009735893e+001	(-6.56158570861086e-004dB,1.79396137773790e+002°)
1.65958690743756e+001	(-6.78885877750905e-004dB,1.79382073093370e+002°)
1.69824365246174e+001	(-7.02684162138058e-004dB,1.79367680881531e+002°)
1.73780082874937e+001	(-7.27603885343348e-004dB,1.79352953514596e+002°)
1.77827941003892e+001	(-7.53697885666525e-004dB,1.79337883191707e+002°)
1.81970085860998e+001	(-7.81021490297710e-004dB,1.79322461930720e+002°)
1.86208713666287e+001	(-8.09632632497202e-004dB,1.79306681564016e+002°)
1.90546071796325e+001	(-8.39591974262673e-004dB,1.79290533734215e+002°)
1.94984459975804e+001	(-8.70963034796372e-004dB,1.79274009889784e+002°)
1.99526231496888e+001	(-9.03812324989582e-004dB,1.79257101280559e+002°)
2.04173794466953e+001	(-9.38209488224669e-004dB,1.79239798953153e+002°)
2.08929613085404e+001	(-9.74227447829879e-004dB,1.79222093746267e+002°)
2.13796208950223e+001	(-1.01194256141707e-003dB,1.79203976285894e+002°)
2.18776162394955e+001	(-1.05143478250344e-003dB,1.79185436980409e+002°)
2.23872113856834e+001	(-1.09278782973071e-003dB,1.79166466015558e+002°)
2.29086765276777e+001	(-1.13608936400021e-003dB,1.79147053349324e+002°)
2.34422881531992e+001	(-1.18143117397567e-003dB,1.79127188706685e+002°)
2.39883291901949e+001	(-1.22890937025138e-003dB,1.79106861574249e+002°)
2.45470891568503e+001	(-1.27862458867272e-003dB,1.79086061194771e+002°)
2.51188643150958e+001	(-1.33068220319207e-003dB,1.79064776561548e+002°)
2.57039578276886e+001	(-1.38519254870145e-003dB,1.79042996412688e+002°)
2.63026799189538e+001	(-1.44227115434506e-003dB,1.79020709225247e+002°)
2.69153480392691e+001	(-1.50203898777212e-003dB,1.78997903209246e+002°)
2.75422870333816e+001	(-1.56462271082815e-003dB,1.78974566301542e+002°)
2.81838293126445e+001	(-1.63015494728768e-003dB,1.78950686159574e+002°)
2.88403150312660e+001	(-1.69877456307433e-003dB,1.78926250154964e+002°)
2.95120922666638e+001	(-1.77062695968422e-003dB,1.78901245366982e+002°)
3.01995172040201e+001	(-1.84586438131283e-003dB,1.78875658575860e+002°)
3.09029543251359e+001	(-1.92464623639930e-003dB,1.78849476255970e+002°)
3.16227766016838e+001	(-2.00713943422692e-003dB,1.78822684568842e+002°)
3.23593656929628e+001	(-2.09351873727081e-003dB,1.78795269356041e+002°)
3.31131121482591e+001	(-2.18396713007897e-003dB,1.78767216131876e+002°)
3.38844156139202e+001	(-2.27867620537544e-003dB,1.78738510075963e+002°)
3.46736850452531e+001	(-2.37784656825269e-003dB,1.78709136025624e+002°)
3.54813389233575e+001	(-2.48168825926198e-003dB,1.78679078468119e+002°)
3.63078054770101e+001	(-2.59042119727742e-003dB,1.78648321532718e+002°)
3.71535229097172e+001	(-2.70427564308128e-003dB,1.78616848982598e+002°)
3.80189396320561e+001	(-2.82349268456915e-003dB,1.78584644206576e+002°)
3.89045144994280e+001	(-2.94832474464603e-003dB,1.78551690210658e+002°)
3.98107170553497e+001	(-3.07903611280877e-003dB,1.78517969609420e+002°)
4.07380277804112e+001	(-3.21590350154840e-003dB,1.78483464617202e+002°)
4.16869383470335e+001	(-3.35921662867103e-003dB,1.78448157039125e+002°)
4.26579518801592e+001	(-3.50927882679088e-003dB,1.78412028261918e+002°)
4.36515832240165e+001	(-3.66640768120214e-003dB,1.78375059244560e+002°)
4.46683592150962e+001	(-3.83093569744601e-003dB,1.78337230508732e+002°)
4.57088189614874e+001	(-4.00321099994379e-003dB,1.78298522129070e+002°)
4.67735141287197e+001	(-4.18359806313410e-003dB,1.78258913723233e+002°)
4.78630092322638e+001	(-4.37247847656230e-003dB,1.78218384441766e+002°)
4.89778819368445e+001	(-4.57025174552885e-003dB,1.78176912957761e+002°)
5.01187233627271e+001	(-4.77733612887415e-003dB,1.78134477456327e+002°)
5.12861383991364e+001	(-4.99416951564410e-003dB,1.78091055623841e+002°)
5.24807460249772e+001	(-5.22121034236128e-003dB,1.78046624637007e+002°)
5.37031796370252e+001	(-5.45893855276016e-003dB,1.78001161151699e+002°)
5.49540873857624e+001	(-5.70785660196790e-003dB,1.77954641291600e+002°)
5.62341325190348e+001	(-5.96849050705009e-003dB,1.77907040636625e+002°)
5.75439937337156e+001	(-6.24139094611395e-003dB,1.77858334211141e+002°)
5.88843655355588e+001	(-6.52713440808794e-003dB,1.77808496471968e+002°)
6.02559586074357e+001	(-6.82632439552021e-003dB,1.77757501296171e+002°)
6.16595001861481e+001	(-7.13959268273672e-003dB,1.77705321968639e+002°)
6.30957344480192e+001	(-7.46760063186748e-003dB,1.77651931169449e+002°)
6.45654229034654e+001	(-7.81104056931976e-003dB,1.77597300961022e+002°)
6.60693448007595e+001	(-8.17063722539873e-003dB,1.77541402775063e+002°)
6.76082975391980e+001	(-8.54714923989590e-003dB,1.77484207399296e+002°)
6.91830970918935e+001	(-8.94137073655526e-003dB,1.77425684963984e+002°)
7.07945784384136e+001	(-9.35413296949085e-003dB,1.77365804928251e+002°)
7.24435960074988e+001	(-9.78630604469415e-003dB,1.77304536066192e+002°)
7.41310241300916e+001	(-1.02388007199784e-002dB,1.77241846452791e+002°)
7.58577575029182e+001	(-1.07125702867558e-002dB,1.77177703449636e+002°)
7.76247116628690e+001	(-1.12086125372554e-002dB,1.77112073690445e+002°)
7.94328234724279e+001	(-1.17279718208641e-002dB,1.77044923066410e+002°)
8.12830516164097e+001	(-1.22717411934701e-002dB,1.76976216711354e+002°)
8.31763771102669e+001	(-1.28410646638244e-002dB,1.76905918986720e+002°)
8.51138038202374e+001	(-1.34371395410827e-002dB,1.76833993466392e+002°)
8.70963589956078e+001	(-1.40612188878073e-002dB,1.76760402921364e+002°)
8.91250938133743e+001	(-1.47146140830001e-002dB,1.76685109304260e+002°)
9.12010839355907e+001	(-1.53986974997180e-002dB,1.76608073733719e+002°)
9.33254300796988e+001	(-1.61149053021663e-002dB,1.76529256478663e+002°)
9.54992586021433e+001	(-1.68647403672130e-002dB,1.76448616942448e+002°)
9.77237220955808e+001	(-1.76497753354973e-002dB,1.76366113646929e+002°)
9.99999999999997e+001	(-1.84716557975143e-002dB,1.76281704216449e+002°)
1.02329299228075e+002	(-1.93321036201090e-002dB,1.76195345361764e+002°)
1.04712854805090e+002	(-2.02329204192031e-002dB,1.76106992863937e+002°)
1.07151930523760e+002	(-2.11759911845377e-002dB,1.76016601558212e+002°)
1.09647819614318e+002	(-2.21632880625703e-002dB,1.75924125317902e+002°)
1.12201845430196e+002	(-2.31968743037469e-002dB,1.75829517038304e+002°)
1.14815362149688e+002	(-2.42789083806053e-002dB,1.75732728620687e+002°)
1.17489755493953e+002	(-2.54116482833609e-002dB,1.75633710956370e+002°)
1.20226443461741e+002	(-2.65974559996842e-002dB,1.75532413910928e+002°)
1.23026877081238e+002	(-2.78388021857904e-002dB,1.75428786308564e+002°)
1.25892541179416e+002	(-2.91382710358567e-002dB,1.75322775916688e+002°)
1.28824955169313e+002	(-3.04985653571777e-002dB,1.75214329430746e+002°)
1.31825673855640e+002	(-3.19225118584942e-002dB,1.75103392459330e+002°)
1.34896288259165e+002	(-3.34130666591246e-002dB,1.74989909509653e+002°)
1.38038426460288e+002	(-3.49733210266731e-002dB,1.74873823973401e+002°)
1.41253754462275e+002	(-3.66065073511988e-002dB,1.74755078113054e+002°)
1.44543977074592e+002	(-3.83160053638498e-002dB,1.74633613048717e+002°)
1.47910838816820e+002	(-4.01053486080382e-002dB,1.74509368745540e+002°)
1.51356124843620e+002	(-4.19782311713529e-002dB,1.74382284001790e+002°)
1.54881661891248e+002	(-4.39385146863767e-002dB,1.74252296437657e+002°)
1.58489319246111e+002	(-4.59902356087059e-002dB,1.74119342484874e+002°)
1.62181009735892e+002	(-4.81376127803300e-002dB,1.73983357377241e+002°)
1.65958690743755e+002	(-5.03850552866266e-002dB,1.73844275142141e+002°)
1.69824365246174e+002	(-5.27371706150114e-002dB,1.73702028593157e+002°)
1.73780082874937e+002	(-5.51987731232921e-002dB,1.73556549323890e+002°)
1.77827941003892e+002	(-5.77748928254663e-002dB,1.73407767703093e+002°)
1.81970085860998e+002	(-6.04707845026354e-002dB,1.73255612871245e+002°)
1.86208713666286e+002	(-6.32919371462654e-002dB,1.73100012738693e+002°)
1.90546071796324e+002	(-6.62440837407897e-002dB,1.72940893985498e+002°)
1.94984459975804e+002	(-6.93332113921046e-002dB,1.72778182063130e+002°)
1.99526231496887e+002	(-7.25655718079551e-002dB,1.72611801198168e+002°)
2.04173794466952e+002	(-7.59476921357060e-002dB,1.72441674398169e+002°)
2.08929613085403e+002	(-7.94863861622515e-002dB,1.72267723459872e+002°)
2.13796208950222e+002	(-8.31887658800619e-002dB,1.72089868979935e+002°)
2.18776162394954e+002	(-8.70622534224379e-002dB,1.71908030368378e+002°)
2.23872113856833e+002	(-9.11145933700954e-002dB,1.71722125864948e+002°)
2.29086765276776e+002	(-9.53538654299250e-002dB,1.71532072558621e+002°)
2.34422881531991e+002	(-9.97884974856100e-002dB,1.71337786410456e+002°)
2.39883291901948e+002	(-1.04427279018239e-001dB,1.71139182280046e+002°)
2.45470891568502e+002	(-1.09279374893457e-001dB,1.70936173955807e+002°)
2.51188643150957e+002	(-1.14354339509916e-001dB,1.70728674189369e+002°)
2.57039578276885e+002	(-1.19662131301743e-001dB,1.70516594734335e+002°)
2.63026799189537e+002	(-1.25213127585625e-001dB,1.70299846389695e+002°)
2.69153480392690e+002	(-1.31018139740561e-001dB,1.70078339048174e+002°)
2.75422870333816e+002	(-1.37088428705847e-001dB,1.69851981749847e+002°)
2.81838293126444e+002	(-1.43435720779791e-001dB,1.69620682741298e+002°)
2.88403150312659e+002	(-1.50072223698635e-001dB,1.69384349540683e+002°)
2.95120922666637e+002	(-1.57010642971603e-001dB,1.69142889009009e+002°)
3.01995172040200e+002	(-1.64264198444393e-001dB,1.68896207427993e+002°)
3.09029543251358e+002	(-1.71846641059320e-001dB,1.68644210584837e+002°)
3.16227766016837e+002	(-1.79772269776024e-001dB,1.68386803864286e+002°)
3.23593656929627e+002	(-1.88055948612029e-001dB,1.68123892348349e+002°)
3.31131121482590e+002	(-1.96713123757391e-001dB,1.67855380924030e+002°)
3.38844156139201e+002	(-2.05759840712449e-001dB,1.67581174399463e+002°)
3.46736850452530e+002	(-2.15212761391985e-001dB,1.67301177628822e+002°)
3.54813389233574e+002	(-2.25089181133078e-001dB,1.67015295646371e+002°)
3.63078054770100e+002	(-2.35407045537715e-001dB,1.66723433810040e+002°)
3.71535229097171e+002	(-2.46184967074393e-001dB,1.66425497954880e+002°)
3.80189396320559e+002	(-2.57442241356145e-001dB,1.66121394556746e+002°)
3.89045144994279e+002	(-2.69198863004932e-001dB,1.65811030906566e+002°)
3.98107170553495e+002	(-2.81475541004929e-001dB,1.65494315295498e+002°)
4.07380277804111e+002	(-2.94293713439306e-001dB,1.65171157211288e+002°)
4.16869383470333e+002	(-3.07675561497001e-001dB,1.64841467546103e+002°)
4.26579518801591e+002	(-3.21644022627880e-001dB,1.64505158816063e+002°)
4.36515832240164e+002	(-3.36222802716158e-001dB,1.64162145392703e+002°)
4.46683592150961e+002	(-3.51436387133571e-001dB,1.63812343746498e+002°)
4.57088189614873e+002	(-3.67310050525413e-001dB,1.63455672702577e+002°)
4.67735141287196e+002	(-3.83869865174094e-001dB,1.63092053708667e+002°)
4.78630092322636e+002	(-4.01142707776811e-001dB,1.62721411115257e+002°)
4.89778819368444e+002	(-4.19156264465986e-001dB,1.62343672467900e+002°)
5.01187233627270e+002	(-4.37939033893729e-001dB,1.61958768811473e+002°)
5.12861383991362e+002	(-4.57520328194565e-001dB,1.61566635006156e+002°)
5.24807460249770e+002	(-4.77930271634575e-001dB,1.61167210054759e+002°)
5.37031796370250e+002	(-4.99199796749572e-001dB,1.60760437440950e+002°)
