time	V(n002)
Step Information: Run=2  (Run: 1/99)
3.274931071997670e-003	1.642094e-005
3.377331071997506e-003	1.554208e-005
3.479731071997342e-003	1.464713e-005
3.582131071997178e-003	1.373703e-005
3.684531071997014e-003	1.281271e-005
3.786931071996850e-003	1.187513e-005
3.889331071996686e-003	1.092527e-005
3.991731071996892e-003	9.964094e-006
4.094131071997172e-003	8.992611e-006
4.196531071997452e-003	8.011823e-006
4.298931071997732e-003	7.022743e-006
4.401331071998012e-003	6.026396e-006
4.503731071998292e-003	5.023814e-006
4.606131071998572e-003	4.016033e-006
4.708531071998852e-003	3.004095e-006
4.810931071999132e-003	1.989049e-006
4.913331071999413e-003	9.719452e-007
5.015731071999693e-003	-4.616480e-008
5.118131071999973e-003	-1.064227e-006
5.220531072000253e-003	-2.081188e-006
5.322931072000533e-003	-3.095995e-006
5.425331072000813e-003	-4.107599e-006
5.527731072001093e-003	-5.114952e-006
5.630131072001373e-003	-6.117012e-006
5.732531072001653e-003	-7.112742e-006
5.834931072001933e-003	-8.101111e-006
5.937331072002213e-003	-9.081097e-006
6.039731072002493e-003	-1.005169e-005
6.142131072002773e-003	-1.101187e-005
6.244531072003053e-003	-1.196067e-005
6.346931072003333e-003	-1.289708e-005
6.449331072003613e-003	-1.382015e-005
6.551731072003893e-003	-1.472892e-005
6.654131072004173e-003	-1.562245e-005
6.756531072004453e-003	-1.649981e-005
6.858931072004733e-003	-1.736009e-005
6.961331072005013e-003	-1.820241e-005
7.063731072005293e-003	-1.902590e-005
7.166131072005573e-003	-1.982969e-005
7.268531072005854e-003	-2.061297e-005
7.370931072006134e-003	-2.137492e-005
7.473331072006414e-003	-2.211474e-005
7.575731072006694e-003	-2.283169e-005
7.678131072006974e-003	-2.352500e-005
7.780531072007254e-003	-2.419397e-005
7.882931072006922e-003	-2.483791e-005
7.985331072006314e-003	-2.545614e-005
8.087731072005706e-003	-2.604803e-005
8.190131072005098e-003	-2.661297e-005
8.292531072004490e-003	-2.715037e-005
8.394931072003882e-003	-2.765967e-005
8.497331072003274e-003	-2.814034e-005
8.599731072002665e-003	-2.859190e-005
8.702131072002057e-003	-2.901387e-005
8.804531072001449e-003	-2.940582e-005
8.906931072000841e-003	-2.976734e-005
9.009331072000233e-003	-3.009805e-005
9.111731071999625e-003	-3.039762e-005
9.214131071999017e-003	-3.066573e-005
9.316531071998408e-003	-3.090211e-005
9.418931071997800e-003	-3.110651e-005
9.521331071997192e-003	-3.127872e-005
9.623731071996584e-003	-3.141857e-005
9.726131071995976e-003	-3.152590e-005
9.828531071995368e-003	-3.160060e-005
9.930931071994760e-003	-3.164261e-005
9.999931071994350e-003	-3.165245e-005
1.000000000000000e-002	-3.165246e-005
Step Information: Run=91  (Run: 90/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.377029e-005
1.433107199947630e-005	2.352672e-005
3.043107199947617e-005	2.916559e-005
1.005310719994779e-004	3.047910e-005
2.029310719994804e-004	3.043663e-005
3.053310719994828e-004	3.036169e-005
4.077310719994853e-004	3.025533e-005
5.101310719994760e-004	3.011767e-005
6.125310719994230e-004	2.994884e-005
7.149310719993699e-004	2.974902e-005
8.173310719993169e-004	2.951842e-005
9.197310719992639e-004	2.925727e-005
1.022131071999260e-003	2.896584e-005
1.124531071999318e-003	2.864444e-005
1.226931071999376e-003	2.829339e-005
1.329331071999434e-003	2.791307e-005
1.431731071999492e-003	2.750387e-005
1.534131071999550e-003	2.706620e-005
1.636531071999608e-003	2.660052e-005
1.738931071999666e-003	2.610732e-005
1.841331071999724e-003	2.558710e-005
1.943731071999782e-003	2.504040e-005
2.046131071999639e-003	2.446780e-005
2.148531071999475e-003	2.386987e-005
2.250931071999310e-003	2.324724e-005
2.353331071999146e-003	2.260055e-005
2.455731071998982e-003	2.193048e-005
2.558131071998818e-003	2.123771e-005
2.660531071998654e-003	2.052297e-005
2.762931071998490e-003	1.978698e-005
2.865331071998326e-003	1.903053e-005
2.967731071998162e-003	1.825438e-005
3.070131071997998e-003	1.745934e-005
3.172531071997834e-003	1.664623e-005
3.274931071997670e-003	1.581589e-005
3.377331071997506e-003	1.496919e-005
3.479731071997342e-003	1.410700e-005
3.582131071997178e-003	1.323021e-005
3.684531071997014e-003	1.233973e-005
3.786931071996850e-003	1.143649e-005
3.889331071996686e-003	1.052140e-005
3.991731071996892e-003	9.595432e-006
4.094131071997172e-003	8.659532e-006
4.196531071997452e-003	7.714670e-006
4.298931071997732e-003	6.761825e-006
4.401331071998012e-003	5.801983e-006
4.503731071998292e-003	4.836138e-006
4.606131071998572e-003	3.865287e-006
4.708531071998852e-003	2.890437e-006
4.810931071999132e-003	1.912596e-006
4.913331071999413e-003	9.327750e-007
5.015731071999693e-003	-4.801078e-008
5.118131071999973e-003	-1.028747e-006
5.220531072000253e-003	-2.008418e-006
5.322931072000533e-003	-2.986012e-006
5.425331072000813e-003	-3.960515e-006
5.527731072001093e-003	-4.930920e-006
5.630131072001373e-003	-5.896222e-006
5.732531072001653e-003	-6.855423e-006
5.834931072001933e-003	-7.807529e-006
5.937331072002213e-003	-8.751556e-006
6.039731072002493e-003	-9.686528e-006
6.142131072002773e-003	-1.061147e-005
6.244531072003053e-003	-1.152544e-005
6.346931072003333e-003	-1.242748e-005
6.449331072003613e-003	-1.331666e-005
6.551731072003893e-003	-1.419206e-005
6.654131072004173e-003	-1.505277e-005
6.756531072004453e-003	-1.589791e-005
6.858931072004733e-003	-1.672660e-005
6.961331072005013e-003	-1.753797e-005
7.063731072005293e-003	-1.833120e-005
7.166131072005573e-003	-1.910546e-005
7.268531072005854e-003	-1.985994e-005
7.370931072006134e-003	-2.059388e-005
7.473331072006414e-003	-2.130651e-005
7.575731072006694e-003	-2.199708e-005
7.678131072006974e-003	-2.266490e-005
7.780531072007254e-003	-2.330926e-005
7.882931072006922e-003	-2.392950e-005
7.985331072006314e-003	-2.452497e-005
8.087731072005706e-003	-2.509507e-005
8.190131072005098e-003	-2.563920e-005
8.292531072004490e-003	-2.615680e-005
8.394931072003882e-003	-2.664733e-005
8.497331072003274e-003	-2.711029e-005
8.599731072002665e-003	-2.754519e-005
8.702131072002057e-003	-2.795158e-005
8.804531072001449e-003	-2.832906e-005
8.906931072000841e-003	-2.867721e-005
9.009331072000233e-003	-2.899570e-005
9.111731071999625e-003	-2.928417e-005
9.214131071999017e-003	-2.954234e-005
9.316531071998408e-003	-2.976995e-005
9.418931071997800e-003	-2.996674e-005
9.521331071997192e-003	-3.013253e-005
9.623731071996584e-003	-3.026713e-005
9.726131071995976e-003	-3.037041e-005
9.828531071995368e-003	-3.044227e-005
9.930931071994760e-003	-3.048262e-005
9.999931071994350e-003	-3.049202e-005
1.000000000000000e-002	-3.049203e-005
Step Information: Run=92  (Run: 91/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.369809e-005
1.403107199947630e-005	2.367071e-005
2.903107199947618e-005	2.964984e-005
1.005310719994779e-004	3.134836e-005
2.029310719994804e-004	3.130510e-005
3.053310719994828e-004	3.122811e-005
4.077310719994853e-004	3.111881e-005
5.101310719994760e-004	3.097731e-005
6.125310719994230e-004	3.080375e-005
7.149310719993699e-004	3.059831e-005
8.173310719993169e-004	3.036121e-005
9.197310719992639e-004	3.009270e-005
1.022131071999260e-003	2.979304e-005
1.124531071999318e-003	2.946255e-005
1.226931071999376e-003	2.910158e-005
1.329331071999434e-003	2.871049e-005
1.431731071999492e-003	2.828969e-005
1.534131071999550e-003	2.783961e-005
1.636531071999608e-003	2.736073e-005
1.738931071999666e-003	2.685353e-005
1.841331071999724e-003	2.631854e-005
1.943731071999782e-003	2.575632e-005
2.046131071999639e-003	2.516745e-005
2.148531071999475e-003	2.455253e-005
2.250931071999310e-003	2.391221e-005
2.353331071999146e-003	2.324714e-005
2.455731071998982e-003	2.255802e-005
2.558131071998818e-003	2.184555e-005
2.660531071998654e-003	2.111047e-005
2.762931071998490e-003	2.035355e-005
2.865331071998326e-003	1.957557e-005
2.967731071998162e-003	1.877733e-005
3.070131071997998e-003	1.795966e-005
3.172531071997834e-003	1.712340e-005
3.274931071997670e-003	1.626943e-005
3.377331071997506e-003	1.539862e-005
3.479731071997342e-003	1.451187e-005
3.582131071997178e-003	1.361011e-005
3.684531071997014e-003	1.269426e-005
3.786931071996850e-003	1.176528e-005
3.889331071996686e-003	1.082412e-005
3.991731071996892e-003	9.871764e-006
4.094131071997172e-003	8.909190e-006
4.196531071997452e-003	7.937397e-006
4.298931071997732e-003	6.957390e-006
4.401331071998012e-003	5.970183e-006
4.503731071998292e-003	4.976799e-006
4.606131071998572e-003	3.978264e-006
4.708531071998852e-003	2.975612e-006
4.810931071999132e-003	1.969882e-006
4.913331071999413e-003	9.621125e-007
5.015731071999693e-003	-4.665227e-008
5.118131071999973e-003	-1.055369e-006
5.220531072000253e-003	-2.062993e-006
5.322931072000533e-003	-3.068483e-006
5.425331072000813e-003	-4.070797e-006
5.527731072001093e-003	-5.068899e-006
5.630131072001373e-003	-6.061755e-006
5.732531072001653e-003	-7.048339e-006
5.834931072001933e-003	-8.027629e-006
5.937331072002213e-003	-8.998612e-006
6.039731072002493e-003	-9.960282e-006
6.142131072002773e-003	-1.091165e-005
6.244531072003053e-003	-1.185172e-005
6.346931072003333e-003	-1.277953e-005
6.449331072003613e-003	-1.369411e-005
6.551731072003893e-003	-1.459452e-005
6.654131072004173e-003	-1.547983e-005
6.756531072004453e-003	-1.634912e-005
6.858931072004733e-003	-1.720150e-005
6.961331072005013e-003	-1.803607e-005
7.063731072005293e-003	-1.885198e-005
7.166131072005573e-003	-1.964838e-005
7.268531072005854e-003	-2.042445e-005
7.370931072006134e-003	-2.117938e-005
7.473331072006414e-003	-2.191240e-005
7.575731072006694e-003	-2.262274e-005
7.678131072006974e-003	-2.330967e-005
7.780531072007254e-003	-2.397248e-005
7.882931072006922e-003	-2.461048e-005
7.985331072006314e-003	-2.522301e-005
8.087731072005706e-003	-2.580945e-005
8.190131072005098e-003	-2.636917e-005
8.292531072004490e-003	-2.690161e-005
8.394931072003882e-003	-2.740621e-005
8.497331072003274e-003	-2.788245e-005
8.599731072002665e-003	-2.832984e-005
8.702131072002057e-003	-2.874791e-005
8.804531072001449e-003	-2.913623e-005
8.906931072000841e-003	-2.949440e-005
9.009331072000233e-003	-2.982205e-005
9.111731071999625e-003	-3.011884e-005
9.214131071999017e-003	-3.038446e-005
9.316531071998408e-003	-3.061864e-005
9.418931071997800e-003	-3.082114e-005
9.521331071997192e-003	-3.099174e-005
9.623731071996584e-003	-3.113027e-005
9.726131071995976e-003	-3.123659e-005
9.828531071995368e-003	-3.131058e-005
9.930931071994760e-003	-3.135217e-005
9.999931071994350e-003	-3.136191e-005
1.000000000000000e-002	-3.136191e-005
Step Information: Run=93  (Run: 92/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.370288e-005
1.443107199947631e-005	2.335758e-005
3.113107199947618e-005	2.880451e-005
1.005310719994779e-004	2.993557e-005
2.029310719994804e-004	2.989364e-005
3.053310719994828e-004	2.981998e-005
4.077310719994853e-004	2.971548e-005
5.101310719994760e-004	2.958022e-005
6.125310719994230e-004	2.941435e-005
7.149310719993699e-004	2.921804e-005
8.173310719993169e-004	2.899150e-005
9.197310719992639e-004	2.873495e-005
1.022131071999260e-003	2.844867e-005
1.124531071999318e-003	2.813296e-005
1.226931071999376e-003	2.778812e-005
1.329331071999434e-003	2.741454e-005
1.431731071999492e-003	2.701258e-005
1.534131071999550e-003	2.658268e-005
1.636531071999608e-003	2.612526e-005
1.738931071999666e-003	2.564081e-005
1.841331071999724e-003	2.512982e-005
1.943731071999782e-003	2.459283e-005
2.046131071999639e-003	2.403040e-005
2.148531071999475e-003	2.344309e-005
2.250931071999310e-003	2.283153e-005
2.353331071999146e-003	2.219634e-005
2.455731071998982e-003	2.153818e-005
2.558131071998818e-003	2.085773e-005
2.660531071998654e-003	2.015570e-005
2.762931071998490e-003	1.943281e-005
2.865331071998326e-003	1.868981e-005
2.967731071998162e-003	1.792747e-005
3.070131071997998e-003	1.714658e-005
3.172531071997834e-003	1.634795e-005
3.274931071997670e-003	1.553240e-005
3.377331071997506e-003	1.470077e-005
3.479731071997342e-003	1.385394e-005
3.582131071997178e-003	1.299276e-005
3.684531071997014e-003	1.211814e-005
3.786931071996850e-003	1.123099e-005
3.889331071996686e-003	1.033221e-005
3.991731071996892e-003	9.422734e-006
4.094131071997172e-003	8.503512e-006
4.196531071997452e-003	7.575490e-006
4.298931071997732e-003	6.639628e-006
4.401331071998012e-003	5.696896e-006
4.503731071998292e-003	4.748269e-006
4.606131071998572e-003	3.794727e-006
4.708531071998852e-003	2.837259e-006
4.810931071999132e-003	1.876855e-006
4.913331071999413e-003	9.145093e-007
5.015731071999693e-003	-4.878326e-008
5.118131071999973e-003	-1.012025e-006
5.220531072000253e-003	-1.974220e-006
5.322931072000533e-003	-2.934372e-006
5.425331072000813e-003	-3.891487e-006
5.527731072001093e-003	-4.844575e-006
5.630131072001373e-003	-5.792650e-006
5.732531072001653e-003	-6.734731e-006
5.834931072001933e-003	-7.669843e-006
5.937331072002213e-003	-8.597018e-006
6.039731072002493e-003	-9.515296e-006
6.142131072002773e-003	-1.042373e-005
6.244531072003053e-003	-1.132137e-005
6.346931072003333e-003	-1.220730e-005
6.449331072003613e-003	-1.308060e-005
6.551731072003893e-003	-1.394036e-005
6.654131072004173e-003	-1.478570e-005
6.756531072004453e-003	-1.561573e-005
6.858931072004733e-003	-1.642961e-005
6.961331072005013e-003	-1.722648e-005
7.063731072005293e-003	-1.800553e-005
7.166131072005573e-003	-1.876595e-005
7.268531072005854e-003	-1.950694e-005
7.370931072006134e-003	-2.022775e-005
7.473331072006414e-003	-2.092763e-005
7.575731072006694e-003	-2.160585e-005
7.678131072006974e-003	-2.226172e-005
7.780531072007254e-003	-2.289455e-005
7.882931072006922e-003	-2.350368e-005
7.985331072006314e-003	-2.408850e-005
8.087731072005706e-003	-2.464838e-005
8.190131072005098e-003	-2.518276e-005
8.292531072004490e-003	-2.569108e-005
8.394931072003882e-003	-2.617282e-005
8.497331072003274e-003	-2.662747e-005
8.599731072002665e-003	-2.705457e-005
8.702131072002057e-003	-2.745367e-005
8.804531072001449e-003	-2.782436e-005
8.906931072000841e-003	-2.816626e-005
9.009331072000233e-003	-2.847901e-005
9.111731071999625e-003	-2.876229e-005
9.214131071999017e-003	-2.901581e-005
9.316531071998408e-003	-2.923930e-005
9.418931071997800e-003	-2.943253e-005
9.521331071997192e-003	-2.959531e-005
9.623731071996584e-003	-2.972746e-005
9.726131071995976e-003	-2.982885e-005
9.828531071995368e-003	-2.989937e-005
9.930931071994760e-003	-2.993895e-005
9.999931071994350e-003	-2.994815e-005
1.000000000000000e-002	-2.994816e-005
Step Information: Run=94  (Run: 93/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.378887e-005
1.423107199947630e-005	2.352017e-005
3.003107199947617e-005	2.923402e-005
1.005310719994779e-004	3.063167e-005
2.029310719994804e-004	3.058906e-005
3.053310719994828e-004	3.051376e-005
4.077310719994853e-004	3.040689e-005
5.101310719994760e-004	3.026855e-005
6.125310719994230e-004	3.009889e-005
7.149310719993699e-004	2.989808e-005
8.173310719993169e-004	2.966634e-005
9.197310719992639e-004	2.940389e-005
1.022131071999260e-003	2.911102e-005
1.124531071999318e-003	2.878803e-005
1.226931071999376e-003	2.843524e-005
1.329331071999434e-003	2.805303e-005
1.431731071999492e-003	2.764178e-005
1.534131071999550e-003	2.720194e-005
1.636531071999608e-003	2.673395e-005
1.738931071999666e-003	2.623829e-005
1.841331071999724e-003	2.571548e-005
1.943731071999782e-003	2.516605e-005
2.046131071999639e-003	2.459059e-005
2.148531071999475e-003	2.398968e-005
2.250931071999310e-003	2.336394e-005
2.353331071999146e-003	2.271403e-005
2.455731071998982e-003	2.204061e-005
2.558131071998818e-003	2.134439e-005
2.660531071998654e-003	2.062607e-005
2.762931071998490e-003	1.988642e-005
2.865331071998326e-003	1.912618e-005
2.967731071998162e-003	1.834615e-005
3.070131071997998e-003	1.754714e-005
3.172531071997834e-003	1.672997e-005
3.274931071997670e-003	1.589549e-005
3.377331071997506e-003	1.504455e-005
3.479731071997342e-003	1.417805e-005
3.582131071997178e-003	1.329688e-005
3.684531071997014e-003	1.240195e-005
3.786931071996850e-003	1.149418e-005
3.889331071996686e-003	1.057452e-005
3.991731071996892e-003	9.643923e-006
4.094131071997172e-003	8.703340e-006
4.196531071997452e-003	7.753752e-006
4.298931071997732e-003	6.796140e-006
4.401331071998012e-003	5.831494e-006
4.503731071998292e-003	4.860815e-006
4.606131071998572e-003	3.885105e-006
4.708531071998852e-003	2.905376e-006
4.810931071999132e-003	1.922639e-006
4.913331071999413e-003	9.379132e-007
5.015731071999693e-003	-4.778329e-008
5.118131071999973e-003	-1.033430e-006
5.220531072000253e-003	-2.018008e-006
5.322931072000533e-003	-3.000497e-006
5.425331072000813e-003	-3.979882e-006
5.527731072001093e-003	-4.955148e-006
5.630131072001373e-003	-5.925286e-006
5.732531072001653e-003	-6.889293e-006
5.834931072001933e-003	-7.846171e-006
5.937331072002213e-003	-8.794929e-006
6.039731072002493e-003	-9.734586e-006
6.142131072002773e-003	-1.066417e-005
6.244531072003053e-003	-1.158272e-005
6.346931072003333e-003	-1.248928e-005
6.449331072003613e-003	-1.338292e-005
6.551731072003893e-003	-1.426271e-005
6.654131072004173e-003	-1.512774e-005
6.756531072004453e-003	-1.597712e-005
6.858931072004733e-003	-1.680996e-005
6.961331072005013e-003	-1.762540e-005
7.063731072005293e-003	-1.842261e-005
7.166131072005573e-003	-1.920076e-005
7.268531072005854e-003	-1.995903e-005
7.370931072006134e-003	-2.069665e-005
7.473331072006414e-003	-2.141286e-005
7.575731072006694e-003	-2.210690e-005
7.678131072006974e-003	-2.277807e-005
7.780531072007254e-003	-2.342567e-005
7.882931072006922e-003	-2.404903e-005
7.985331072006314e-003	-2.464750e-005
8.087731072005706e-003	-2.522046e-005
8.190131072005098e-003	-2.576733e-005
8.292531072004490e-003	-2.628753e-005
8.394931072003882e-003	-2.678053e-005
8.497331072003274e-003	-2.724582e-005
8.599731072002665e-003	-2.768291e-005
8.702131072002057e-003	-2.809136e-005
8.804531072001449e-003	-2.847073e-005
8.906931072000841e-003	-2.882065e-005
9.009331072000233e-003	-2.914074e-005
9.111731071999625e-003	-2.943067e-005
9.214131071999017e-003	-2.969015e-005
9.316531071998408e-003	-2.991891e-005
9.418931071997800e-003	-3.011670e-005
9.521331071997192e-003	-3.028333e-005
9.623731071996584e-003	-3.041863e-005
9.726131071995976e-003	-3.052244e-005
9.828531071995368e-003	-3.059467e-005
9.930931071994760e-003	-3.063524e-005
9.999931071994350e-003	-3.064470e-005
1.000000000000000e-002	-3.064471e-005
Step Information: Run=95  (Run: 94/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.375921e-005
1.393107199947630e-005	2.381319e-005
2.843107199947618e-005	2.996616e-005
1.005310719994779e-004	3.189435e-005
2.029310719994804e-004	3.185064e-005
3.053310719994828e-004	3.177237e-005
4.077310719994853e-004	3.166122e-005
5.101310719994760e-004	3.151731e-005
6.125310719994230e-004	3.134078e-005
7.149310719993699e-004	3.113182e-005
8.173310719993169e-004	3.089065e-005
9.197310719992639e-004	3.061751e-005
1.022131071999260e-003	3.031268e-005
1.124531071999318e-003	2.997649e-005
1.226931071999376e-003	2.960927e-005
1.329331071999434e-003	2.921142e-005
1.431731071999492e-003	2.878334e-005
1.534131071999550e-003	2.832547e-005
1.636531071999608e-003	2.783829e-005
1.738931071999666e-003	2.732231e-005
1.841331071999724e-003	2.677805e-005
1.943731071999782e-003	2.620608e-005
2.046131071999639e-003	2.560699e-005
2.148531071999475e-003	2.498141e-005
2.250931071999310e-003	2.432997e-005
2.353331071999146e-003	2.365335e-005
2.455731071998982e-003	2.295226e-005
2.558131071998818e-003	2.222742e-005
2.660531071998654e-003	2.147958e-005
2.762931071998490e-003	2.070950e-005
2.865331071998326e-003	1.991800e-005
2.967731071998162e-003	1.910589e-005
3.070131071997998e-003	1.827401e-005
3.172531071997834e-003	1.742321e-005
3.274931071997670e-003	1.655439e-005
3.377331071997506e-003	1.566843e-005
3.479731071997342e-003	1.476626e-005
3.582131071997178e-003	1.384881e-005
3.684531071997014e-003	1.291703e-005
3.786931071996850e-003	1.197189e-005
3.889331071996686e-003	1.101435e-005
3.991731071996892e-003	1.004542e-005
4.094131071997172e-003	9.066090e-006
4.196531071997452e-003	8.077380e-006
4.298931071997732e-003	7.080311e-006
4.401331071998012e-003	6.075915e-006
4.503731071998292e-003	5.065232e-006
4.606131071998572e-003	4.049308e-006
4.708531071998852e-003	3.029193e-006
4.810931071999132e-003	2.005944e-006
4.913331071999413e-003	9.806184e-007
5.015731071999693e-003	-4.572152e-008
5.118131071999973e-003	-1.072014e-006
5.220531072000253e-003	-2.097197e-006
5.322931072000533e-003	-3.120211e-006
5.425331072000813e-003	-4.139995e-006
5.527731072001093e-003	-5.155495e-006
5.630131072001373e-003	-6.165661e-006
5.732531072001653e-003	-7.169445e-006
5.834931072001933e-003	-8.165811e-006
5.937331072002213e-003	-9.153727e-006
6.039731072002493e-003	-1.013217e-005
6.142131072002773e-003	-1.110013e-005
6.244531072003053e-003	-1.205660e-005
6.346931072003333e-003	-1.300060e-005
6.449331072003613e-003	-1.393114e-005
6.551731072003893e-003	-1.484726e-005
6.654131072004173e-003	-1.574803e-005
6.756531072004453e-003	-1.663249e-005
6.858931072004733e-003	-1.749975e-005
6.961331072005013e-003	-1.834889e-005
7.063731072005293e-003	-1.917905e-005
7.166131072005573e-003	-1.998936e-005
7.268531072005854e-003	-2.077899e-005
7.370931072006134e-003	-2.154711e-005
7.473331072006414e-003	-2.229294e-005
7.575731072006694e-003	-2.301569e-005
7.678131072006974e-003	-2.371463e-005
7.780531072007254e-003	-2.438903e-005
7.882931072006922e-003	-2.503819e-005
7.985331072006314e-003	-2.566145e-005
8.087731072005706e-003	-2.625814e-005
8.190131072005098e-003	-2.682767e-005
8.292531072004490e-003	-2.736943e-005
8.394931072003882e-003	-2.788287e-005
8.497331072003274e-003	-2.836746e-005
8.599731072002665e-003	-2.882269e-005
8.702131072002057e-003	-2.924810e-005
8.804531072001449e-003	-2.964324e-005
8.906931072000841e-003	-3.000770e-005
9.009331072000233e-003	-3.034111e-005
9.111731071999625e-003	-3.064313e-005
9.214131071999017e-003	-3.091343e-005
9.316531071998408e-003	-3.115175e-005
9.418931071997800e-003	-3.135782e-005
9.521331071997192e-003	-3.153145e-005
9.623731071996584e-003	-3.167245e-005
9.726131071995976e-003	-3.178068e-005
9.828531071995368e-003	-3.185602e-005
9.930931071994760e-003	-3.189839e-005
9.999931071994350e-003	-3.190833e-005
1.000000000000000e-002	-3.190833e-005
Step Information: Run=96  (Run: 95/99)
0.000000000000000e+000	0.000000e+000
5.731071999476257e-006	1.382253e-005
1.383107199947630e-005	2.396070e-005
2.783107199947619e-005	3.028746e-005
9.803107199947780e-005	3.247672e-005
1.005310719994779e-004	3.247655e-005
2.029310719994804e-004	3.243242e-005
3.053310719994828e-004	3.235279e-005
4.077310719994853e-004	3.223967e-005
5.101310719994760e-004	3.209318e-005
6.125310719994230e-004	3.191349e-005
7.149310719993699e-004	3.170078e-005
8.173310719993169e-004	3.145526e-005
9.197310719992639e-004	3.117718e-005
1.022131071999260e-003	3.086685e-005
1.124531071999318e-003	3.052458e-005
1.226931071999376e-003	3.015071e-005
1.329331071999434e-003	2.974565e-005
1.431731071999492e-003	2.930981e-005
1.534131071999550e-003	2.884363e-005
1.636531071999608e-003	2.834761e-005
1.738931071999666e-003	2.782226e-005
1.841331071999724e-003	2.726811e-005
1.943731071999782e-003	2.668574e-005
2.046131071999639e-003	2.607576e-005
2.148531071999475e-003	2.543880e-005
2.250931071999310e-003	2.477551e-005
2.353331071999146e-003	2.408659e-005
2.455731071998982e-003	2.337274e-005
2.558131071998818e-003	2.263470e-005
2.660531071998654e-003	2.187324e-005
2.762931071998490e-003	2.108915e-005
2.865331071998326e-003	2.028323e-005
2.967731071998162e-003	1.945632e-005
3.070131071997998e-003	1.860928e-005
3.172531071997834e-003	1.774298e-005
3.274931071997670e-003	1.685833e-005
3.377331071997506e-003	1.595622e-005
3.479731071997342e-003	1.503761e-005
3.582131071997178e-003	1.410343e-005
3.684531071997014e-003	1.315466e-005
3.786931071996850e-003	1.219228e-005
3.889331071996686e-003	1.121728e-005
3.991731071996892e-003	1.023067e-005
4.094131071997172e-003	9.233473e-006
4.196531071997452e-003	8.226723e-006
4.298931071997732e-003	7.211460e-006
4.401331071998012e-003	6.188734e-006
4.503731071998292e-003	5.159605e-006
4.606131071998572e-003	4.125136e-006
4.708531071998852e-003	3.086398e-006
4.810931071999132e-003	2.044467e-006
4.913331071999413e-003	1.000419e-006
5.015731071999693e-003	-4.466315e-008
5.118131071999973e-003	-1.089699e-006
5.220531072000253e-003	-2.133608e-006
5.322931072000533e-003	-3.175309e-006
5.425331072000813e-003	-4.213724e-006
5.527731072001093e-003	-5.247778e-006
5.630131072001373e-003	-6.276402e-006
5.732531072001653e-003	-7.298531e-006
5.834931072001933e-003	-8.313107e-006
5.937331072002213e-003	-9.319081e-006
6.039731072002493e-003	-1.031541e-005
6.142131072002773e-003	-1.130107e-005
6.244531072003053e-003	-1.227503e-005
6.346931072003333e-003	-1.323629e-005
6.449331072003613e-003	-1.418385e-005
6.551731072003893e-003	-1.511673e-005
6.654131072004173e-003	-1.603398e-005
6.756531072004453e-003	-1.693462e-005
6.858931072004733e-003	-1.781775e-005
6.961331072005013e-003	-1.868244e-005
7.063731072005293e-003	-1.952779e-005
7.166131072005573e-003	-2.035294e-005
7.268531072005854e-003	-2.115702e-005
7.370931072006134e-003	-2.193921e-005
7.473331072006414e-003	-2.269870e-005
7.575731072006694e-003	-2.343470e-005
7.678131072006974e-003	-2.414645e-005
7.780531072007254e-003	-2.483321e-005
7.882931072006922e-003	-2.549428e-005
7.985331072006314e-003	-2.612896e-005
8.087731072005706e-003	-2.673660e-005
8.190131072005098e-003	-2.731658e-005
8.292531072004490e-003	-2.786829e-005
8.394931072003882e-003	-2.839116e-005
8.497331072003274e-003	-2.888465e-005
8.599731072002665e-003	-2.934825e-005
8.702131072002057e-003	-2.978148e-005
8.804531072001449e-003	-3.018389e-005
8.906931072000841e-003	-3.055507e-005
9.009331072000233e-003	-3.089463e-005
9.111731071999625e-003	-3.120221e-005
9.214131071999017e-003	-3.147751e-005
9.316531071998408e-003	-3.172024e-005
9.418931071997800e-003	-3.193014e-005
9.521331071997192e-003	-3.210700e-005
9.623731071996584e-003	-3.225064e-005
9.726131071995976e-003	-3.236090e-005
9.828531071995368e-003	-3.243767e-005
9.930931071994760e-003	-3.248088e-005
9.999931071994350e-003	-3.249104e-005
1.000000000000000e-002	-3.249105e-005
Step Information: Run=97  (Run: 96/99)
0.000000000000000e+000	0.000000e+000
5.831071999476257e-006	1.382306e-005
1.423107199947630e-005	2.364130e-005
2.983107199947617e-005	2.943436e-005
1.005310719994779e-004	3.091580e-005
2.029310719994804e-004	3.087291e-005
3.053310719994828e-004	3.079695e-005
4.077310719994853e-004	3.068912e-005
5.101310719994760e-004	3.054952e-005
6.125310719994230e-004	3.037832e-005
7.149310719993699e-004	3.017567e-005
8.173310719993169e-004	2.994181e-005
9.197310719992639e-004	2.967695e-005
1.022131071999260e-003	2.938139e-005
1.124531071999318e-003	2.905543e-005
1.226931071999376e-003	2.869939e-005
1.329331071999434e-003	2.831366e-005
1.431731071999492e-003	2.789863e-005
1.534131071999550e-003	2.745473e-005
1.636531071999608e-003	2.698241e-005
1.738931071999666e-003	2.648218e-005
1.841331071999724e-003	2.595454e-005
